index,E_PV_batt,E_PV_curt,E_PV_grid,E_PV_load,E_char,E_cons,E_dis,E_grid_batt,E_grid_load,E_loss_Batt,E_loss_conv,E_loss_inv,E_loss_inv_PV,E_loss_inv_batt,E_loss_inv_grid,SOC,E_demand,E_PV,Export_price,price,Inv_P,Conv_P
2015-03-20 20:00:00-05:00,0.0,0.0,0.0,0.0,0.0,0.8993,0.0,0.0,0.8993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8993,0.0,0.1568,0.2044,0.0,0.0
2015-03-20 21:00:00-05:00,0.0,0.0,0.0,0.0,0.0,0.8844,0.0,0.0,0.8844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8844,0.0,0.1568,0.2044,0.0,0.0
2015-03-20 22:00:00-05:00,0.0,0.0,0.0,0.0,0.0,0.787,0.0,0.0,0.787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.787,0.0,0.1568,0.2044,0.0,0.0
2015-03-20 23:00:00-05:00,0.0,0.0,0.0,0.0,0.0,0.7521,0.0,0.0,0.7521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7521,0.0,0.1568,0.2044,0.0,0.0
2015-03-21 00:00:00-05:00,0.0,0.0,0.0,0.0,0.0,0.7166,0.0,0.0,0.7166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7166,0.0,0.1568,0.2044,0.0,0.0
2015-03-21 01:00:00-05:00,0.0,0.0,0.0,0.0,0.0764,0.7166,0.0,0.0764,0.6362,0.0063,0.0,0.004,0.0,0.0,0.004,0.0701,0.6362,0.0,0.1568,0.2044,0.004,0.0
2015-03-21 02:00:00-05:00,0.0,0.0,0.0,0.0,0.0,0.2987,0.0,0.0,0.2987,0.0,0.0,0.0,0.0,0.0,0.0,0.0701,0.2987,0.0,0.1568,0.2044,0.0,0.0
2015-03-21 03:00:00-05:00,0.0,0.0,0.0,0.0,0.0,0.283,0.0,0.0,0.283,0.0,0.0,0.0,0.0,0.0,0.0,0.0701,0.283,0.0,0.1568,0.2044,0.0,0.0
2015-03-21 04:00:00-05:00,0.0,0.0,0.0,0.0,0.1613,0.4527,0.0,0.1613,0.2829,0.0132,0.0,0.0085,0.0,0.0,0.0085,0.2182,0.2829,0.0,0.1568,0.2044,0.0085,0.0
2015-03-21 05:00:00-05:00,0.0,0.0,0.0,0.0,0.0,0.2873,0.0,0.0,0.2873,0.0,0.0,0.0,0.0,0.0,0.0,0.2182,0.2873,0.0,0.1568,0.2044,0.0,0.0
2015-03-21 06:00:00-05:00,0.0,0.0,0.0,0.0,0.0,0.3312,0.0,0.0,0.3312,0.0,0.0,0.0,0.0,0.0,0.0,0.2182,0.3312,0.0,0.1568,0.2044,0.0,0.0
2015-03-21 07:00:00-05:00,0.0,0.0,0.0,0.0,0.0,0.4749,0.0,0.0,0.4749,0.0,0.0,0.0,0.0,0.0,0.0,0.2182,0.4749,0.0,0.1568,0.2044,0.0,0.0
2015-03-21 08:00:00-05:00,0.0,0.0,0.0,0.0957,0.0,0.7166,0.0636,0.0,0.7166,0.0,0.002,0.0082,0.005,0.0032,0.0,0.1546,0.8727,0.1027,0.1568,0.2044,0.1675,0.0977
2015-03-21 09:00:00-05:00,0.0,0.0,0.0,0.084,0.0,0.7166,0.0276,0.0,0.7166,0.0,0.0018,0.0058,0.0044,0.0014,0.0,0.127,0.8269,0.0902,0.1568,0.2044,0.1174,0.0858
2015-03-21 10:00:00-05:00,0.0,-0.0,0.0,0.2152,0.0,0.7166,0.106,0.0,0.7166,0.0,0.0045,0.0166,0.0113,0.0053,0.0,0.021,1.0325,0.231,0.1568,0.2044,0.3378,0.2197
2015-03-21 11:00:00-05:00,0.0,0.0,0.0,0.3124,0.0,0.7166,0.021,0.0,0.7166,0.0,0.0066,0.0175,0.0164,0.0011,0.0,0.0,1.049,0.3354,0.1568,0.2044,0.3509,0.319
2015-03-21 12:00:00-05:00,0.0,-0.0,0.0,0.3195,0.0,0.4765,0.0,0.0,0.4765,0.0,0.0067,0.0168,0.0168,0.0,0.0,0.0,0.796,0.343,0.1568,0.2044,0.3363,0.3262
2015-03-21 13:00:00-05:00,0.0,0.0,0.0,0.5389,0.0,0.1758,0.0,0.0,0.1758,0.0,0.0113,0.0284,0.0284,0.0,0.0,0.0,0.7147,0.5787,0.1568,0.2044,0.5673,0.5503
2015-03-21 14:00:00-05:00,0.2741,0.0,0.0,0.5007,0.2741,0.6173,0.0,0.0,0.6173,0.0225,0.016,0.0264,0.0264,0.0,0.0,0.2516,1.1179,0.8171,0.1568,0.2044,0.527,0.7907
2015-03-21 15:00:00-05:00,0.0,0.0,0.0,0.5433,0.0,0.2857,0.0,0.0,0.2857,0.0,0.0114,0.0286,0.0286,0.0,0.0,0.2516,0.829,0.5833,0.1568,0.2044,0.5719,0.5547
2015-03-21 16:00:00-05:00,0.0,-0.0,0.0,0.4326,0.0,0.6106,0.0,0.0,0.6106,0.0,0.0091,0.0228,0.0228,0.0,0.0,0.2516,1.0432,0.4645,0.1568,0.2044,0.4554,0.4417
2015-03-21 17:00:00-05:00,0.0,-0.0,0.0,0.3153,0.0,0.7166,0.2323,0.0,0.7166,0.0,0.0066,0.0282,0.0166,0.0116,0.0,0.0193,1.2526,0.3385,0.1568,0.2044,0.5758,0.3219
2015-03-21 18:00:00-05:00,0.0,0.0,0.0,0.417,0.0,0.3198,0.0,0.0,0.3198,0.0,0.0088,0.0219,0.0219,0.0,0.0,0.0193,0.7368,0.4477,0.1568,0.2044,0.4389,0.4258
2015-03-21 19:00:00-05:00,0.0,0.0,0.0,0.1956,0.0,0.5077,0.0,0.0,0.5077,0.0,0.0041,0.0103,0.0103,0.0,0.0,0.0193,0.7033,0.21,0.1568,0.2044,0.2059,0.1997
2015-03-21 20:00:00-05:00,0.0,0.0,0.0,0.0,0.0,0.7166,0.0019,0.0,0.7166,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0174,0.7184,0.0,0.1568,0.2044,0.002,0.0
2015-03-21 21:00:00-05:00,0.0,0.0,0.0,0.0,0.0,0.6878,0.0,0.0,0.6878,0.0,0.0,0.0,0.0,0.0,0.0,0.0174,0.6878,0.0,0.1568,0.2044,0.0,0.0
2015-03-21 22:00:00-05:00,0.0,0.0,0.0,0.0,0.0,0.713,0.0,0.0,0.713,0.0,0.0,0.0,0.0,0.0,0.0,0.0174,0.713,0.0,0.1568,0.2044,0.0,0.0
2015-03-21 23:00:00-05:00,0.0,0.0,0.0,0.0,0.0,0.7166,0.0174,0.0,0.7166,0.0,0.0,0.0009,0.0,0.0009,0.0,0.0,0.7332,0.0,0.1568,0.2044,0.0183,0.0
2015-03-22 00:00:00-05:00,0.0,0.0,0.0,0.0,0.0,0.7146,0.0,0.0,0.7146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7146,0.0,0.1568,0.2044,0.0,0.0
2015-03-22 01:00:00-05:00,0.0,0.0,0.0,0.0,0.0,0.8276,0.0,0.0,0.8276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8276,0.0,0.1568,0.2044,0.0,0.0
2015-03-22 02:00:00-05:00,0.0,0.0,0.0,0.0,0.0,0.6061,0.0,0.0,0.6061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6061,0.0,0.1568,0.2044,0.0,0.0
2015-03-22 03:00:00-05:00,0.0,0.0,0.0,0.0,0.0,0.3125,0.0,0.0,0.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3125,0.0,0.1568,0.2044,0.0,0.0
2015-03-22 04:00:00-05:00,0.0,0.0,0.0,0.0,0.0,0.317,0.0,0.0,0.317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.317,0.0,0.1568,0.2044,0.0,0.0
2015-03-22 05:00:00-05:00,0.0,0.0,0.0,0.0,0.0,0.3159,0.0,0.0,0.3159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3159,0.0,0.1568,0.2044,0.0,0.0
2015-03-22 06:00:00-05:00,0.0,0.0,0.0,0.0,0.0,0.356,0.0,0.0,0.356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.356,0.0,0.1568,0.2044,0.0,0.0
2015-03-22 07:00:00-05:00,0.0,0.0,0.0,0.0,0.0,1.0401,0.0,0.0,1.0401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0401,0.0,0.1568,0.2044,0.0,0.0
2015-03-22 08:00:00-05:00,0.0,0.0,0.0,0.1467,0.0,1.0057,0.0,0.0,1.0057,0.0,0.0031,0.0077,0.0077,0.0,0.0,0.0,1.1524,0.1575,0.1568,0.2044,0.1544,0.1498
2015-03-22 09:00:00-05:00,0.0,0.0,0.0,1.4456,0.0,0.0468,0.0,0.0,0.0468,0.0,0.0304,0.0761,0.0761,0.0,0.0,0.0,1.4924,1.5521,0.1568,0.2044,1.5217,1.476
2015-03-22 10:00:00-05:00,0.8815,0.0,0.0,0.9763,0.8815,0.0,0.0,0.0,0.0,0.0723,0.0382,0.0514,0.0514,0.0,0.0,0.8092,0.9763,1.9473,0.1568,0.2044,1.0276,1.8959
2015-03-22 11:00:00-05:00,1.5218,0.0,0.0,1.1567,1.5218,0.0,0.0,0.0,0.0,0.1248,0.0548,0.0609,0.0609,0.0,0.0,2.2062,1.1567,2.7941,0.1568,0.2044,1.2176,2.7333
2015-03-22 12:00:00-05:00,0.5552,0.0101,2.5,1.0588,0.5552,0.0,0.0,0.0,0.0,0.0455,0.086,0.1873,0.1873,0.0,0.0,2.7158,1.0588,4.3974,0.1568,0.2044,3.7461,4.2
2015-03-22 13:00:00-05:00,0.8271,0.329,2.5,0.7871,0.8271,0.0,0.0,0.0,0.0,0.0678,0.0857,0.173,0.173,0.0,0.0,3.4751,0.7871,4.702,0.1568,0.2044,3.4601,4.2
2015-03-22 14:00:00-05:00,0.8471,0.2809,2.5,0.7672,0.8471,0.0,0.0,0.0,0.0,0.0695,0.0857,0.172,0.172,0.0,0.0,4.2527,0.7672,4.6528,0.1568,0.2044,3.4392,4.2
2015-03-22 15:00:00-05:00,2.8,0.0,0.2658,0.9047,2.8,0.0,0.0,0.0,0.0,0.2296,0.0806,0.0616,0.0616,0.0,0.0,6.8231,0.9047,4.1127,0.1568,0.2044,1.2321,4.0511
2015-03-22 16:00:00-05:00,0.0156,0.0,1.0765,1.4816,0.0156,0.0,0.0,0.0,0.0,0.0013,0.0542,0.1346,0.1346,0.0,0.0,6.8374,1.4816,2.7625,0.1568,0.2044,2.6927,2.6279
2015-03-22 17:00:00-05:00,0.0,0.0,1.0844,0.9403,0.0,0.0,0.0,0.0,0.0,0.0,0.0426,0.1066,0.1066,0.0,0.0,6.8374,0.9403,2.1738,0.1568,0.2044,2.1312,2.0673
2015-03-22 18:00:00-05:00,0.1307,0.0,0.0,0.9666,0.1307,0.0,0.0,0.0,0.0,0.0107,0.023,0.0509,0.0509,0.0,0.0,6.9574,0.9666,1.1712,0.1568,0.2044,1.0175,1.1203
2015-03-22 19:00:00-05:00,0.0,-0.0,0.0,0.2118,0.0,0.5734,1.1098,0.0,0.5734,0.0,0.0045,0.0666,0.0111,0.0555,0.0,5.8476,1.8395,0.2274,0.1568,0.2044,1.3883,0.2163
2015-03-22 20:00:00-05:00,0.0,0.0,0.0,0.0,0.0,1.5137,2.8,0.0,1.5137,0.0,0.0,0.14,0.0,0.14,0.0,3.0476,4.1737,0.0,0.1568,0.2044,2.94,0.0
2015-03-22 21:00:00-05:00,0.0,0.0,0.0,0.0,0.0,-0.0,1.1001,0.0,-0.0,0.0,0.0,0.055,0.0,0.055,0.0,1.9475,1.0451,0.0,0.1568,0.2044,1.1551,0.0
2015-03-22 22:00:00-05:00,0.0,0.0,0.0,0.0,0.0,0.0,1.1037,0.0,0.0,0.0,0.0,0.0552,0.0,0.0552,0.0,0.8439,1.0485,0.0,0.1568,0.2044,1.1588,0.0
2015-03-22 23:00:00-05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.8439,0.0,0.0,0.0,0.0,0.0422,0.0,0.0422,0.0,0.0,0.8017,0.0,0.1568,0.2044,0.886,0.0
2015-03-23 00:00:00-05:00,0.0,0.0,0.0,0.0,0.0,0.5186,0.0,0.0,0.5186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5186,0.0,0.1568,0.2044,0.0,0.0
2015-03-23 01:00:00-05:00,0.0,0.0,0.0,0.0,0.0,0.5571,0.0,0.0,0.5571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5571,0.0,0.1568,0.2044,0.0,0.0
2015-03-23 02:00:00-05:00,0.0,0.0,0.0,0.0,0.0,0.5923,0.0,0.0,0.5923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5923,0.0,0.1568,0.2044,0.0,0.0
2015-03-23 03:00:00-05:00,0.0,0.0,0.0,0.0,0.0,0.4357,0.0,0.0,0.4357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4357,0.0,0.1568,0.2044,0.0,0.0
2015-03-23 04:00:00-05:00,0.0,0.0,0.0,0.0,0.0,0.3497,0.0,0.0,0.3497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3497,0.0,0.1568,0.2044,0.0,0.0
2015-03-23 05:00:00-05:00,0.0,0.0,0.0,0.0,0.0,0.3449,0.0,0.0,0.3449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3449,0.0,0.1568,0.2044,0.0,0.0
2015-03-23 06:00:00-05:00,0.0,0.0,0.0,0.0,0.0,0.4596,0.0,0.0,0.4596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4596,0.0,0.1568,0.2044,0.0,0.0
2015-03-23 07:00:00-05:00,0.0,0.0,0.0,0.0,0.0,0.6417,0.0,0.0,0.6417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6417,0.0,0.1568,0.2044,0.0,0.0
2015-03-23 08:00:00-05:00,0.0207,0.0,0.0,0.4083,0.0207,0.0,0.0,0.0,0.0,0.0017,0.009,0.0215,0.0215,0.0,0.0,0.019,0.4083,0.4595,0.1568,0.2044,0.4298,0.438
2015-03-23 09:00:00-05:00,0.2513,0.0,0.0,1.2631,0.2513,0.0,0.0,0.0,0.0,0.0206,0.0316,0.0665,0.0665,0.0,0.0,0.2497,1.2631,1.6125,0.1568,0.2044,1.3295,1.546
2015-03-23 10:00:00-05:00,1.4696,0.0,0.0,1.2118,1.4696,0.0,0.0,0.0,0.0,0.1205,0.0549,0.0638,0.0638,0.0,0.0,1.5987,1.2118,2.8,0.1568,0.2044,1.2755,2.7362
2015-03-23 11:00:00-05:00,0.0533,0.0,2.5,0.9679,0.0533,0.0,0.0,0.0,0.0,0.0044,0.0741,0.1825,0.1825,0.0,0.0,1.6477,0.9679,3.7778,0.1568,0.2044,3.6504,3.5953
2015-03-23 12:00:00-05:00,1.0143,0.0857,2.5,0.6001,1.0143,0.0,0.0,0.0,0.0,0.0832,0.0856,0.1632,0.1632,0.0,0.0,2.5788,0.6001,4.4489,0.1568,0.2044,3.2633,4.2
2015-03-23 13:00:00-05:00,1.2174,0.38,2.5,0.3972,1.2174,0.0,0.0,0.0,0.0,0.0998,0.0853,0.1525,0.1525,0.0,0.0,3.6964,0.3972,4.7325,0.1568,0.2044,3.0497,4.2
2015-03-23 14:00:00-05:00,1.2176,0.3252,2.5,0.3971,1.2176,0.0,0.0,0.0,0.0,0.0998,0.0853,0.1525,0.1525,0.0,0.0,4.8142,0.3971,4.6776,0.1568,0.2044,3.0496,4.2
2015-03-23 15:00:00-05:00,2.3341,0.0,1.2441,0.3916,2.3341,0.0,0.0,0.0,0.0,0.1914,0.0811,0.0861,0.0861,0.0,0.0,6.9569,0.3916,4.137,0.1568,0.2044,1.7217,4.0509
2015-03-23 16:00:00-05:00,0.0,0.0,2.4482,0.5243,0.0,0.0,0.0,0.0,0.0,0.0,0.0626,0.1565,0.1565,0.0,0.0,6.9569,0.5243,3.1916,0.1568,0.2044,3.129,3.0351
2015-03-23 17:00:00-05:00,0.0,0.0,1.7257,0.3289,0.0,0.0,0.0,0.0,0.0,0.0,0.0433,0.1081,0.1081,0.0,0.0,6.9569,0.3289,2.206,0.1568,0.2044,2.1627,2.0979
2015-03-23 18:00:00-05:00,0.0,0.0,0.8063,0.3088,0.0,0.0,0.0,0.0,0.0,0.0,0.0235,0.0587,0.0587,0.0,0.0,6.9569,0.3088,1.1972,0.1568,0.2044,1.1737,1.1385
2015-03-23 19:00:00-05:00,0.0,0.0,0.0,0.2232,0.0,1.7944,1.8631,0.0,1.7944,0.0,0.0047,0.1049,0.0117,0.0932,0.0,5.0938,3.7876,0.2397,0.1568,0.2044,2.1912,0.2279
2015-03-23 20:00:00-05:00,0.0,0.0,0.0,0.0,0.0,3.2809,1.3104,0.0,3.2809,0.0,0.0,0.0655,0.0,0.0655,0.0,3.7834,4.5258,0.0,0.1568,0.2044,1.3759,0.0
2015-03-23 21:00:00-05:00,0.0,0.0,0.0,0.0,0.0,3.2809,2.8,0.0,3.2809,0.0,0.0,0.14,0.0,0.14,0.0,0.9834,5.9409,0.0,0.1568,0.2044,2.94,0.0
2015-03-23 22:00:00-05:00,0.0,0.0,0.0,0.0,0.0,3.2809,0.9834,0.0,3.2809,0.0,0.0,0.0492,0.0,0.0492,0.0,0.0,4.2151,0.0,0.1568,0.2044,1.0326,0.0
2015-03-23 23:00:00-05:00,0.0,0.0,0.0,0.0,0.0,2.0138,0.0,0.0,2.0138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0138,0.0,0.1568,0.2044,0.0,0.0
2015-03-24 00:00:00-05:00,0.0,0.0,0.0,0.0,0.0,1.5599,0.0,0.0,1.5599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5599,0.0,0.1568,0.2044,0.0,0.0
2015-03-24 01:00:00-05:00,0.0,0.0,0.0,0.0,0.0,0.4766,0.0,0.0,0.4766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4766,0.0,0.1568,0.2044,0.0,0.0
2015-03-24 02:00:00-05:00,0.0,0.0,0.0,0.0,0.0,0.4751,0.0,0.0,0.4751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4751,0.0,0.1568,0.2044,0.0,0.0
2015-03-24 03:00:00-05:00,0.0,0.0,0.0,0.0,0.0,0.4708,0.0,0.0,0.4708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4708,0.0,0.1568,0.2044,0.0,0.0
2015-03-24 04:00:00-05:00,0.0,0.0,0.0,0.0,0.0,0.4518,0.0,0.0,0.4518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4518,0.0,0.1568,0.2044,0.0,0.0
2015-03-24 05:00:00-05:00,0.0,0.0,0.0,0.0,0.0,0.4085,0.0,0.0,0.4085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4085,0.0,0.1568,0.2044,0.0,0.0
2015-03-24 06:00:00-05:00,0.0,0.0,0.0,0.0,0.0,0.6395,0.0,0.0,0.6395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6395,0.0,0.1568,0.2044,0.0,0.0
2015-03-24 07:00:00-05:00,0.0,0.0,0.0,0.0,0.0,0.7973,0.0,0.0,0.7973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7973,0.0,0.1568,0.2044,0.0,0.0
2015-03-24 08:00:00-05:00,0.0,0.0,0.0,0.4421,0.0,0.2531,0.0,0.0,0.2531,0.0,0.0093,0.0233,0.0233,0.0,0.0,0.0,0.6952,0.4747,0.1568,0.2044,0.4654,0.4514
2015-03-24 09:00:00-05:00,0.0,0.0,0.6344,0.3857,0.0,0.0,0.0,0.0,0.0,0.0,0.0215,0.0537,0.0537,0.0,0.0,0.0,0.3857,1.0953,0.1568,0.2044,1.0738,1.0416
2015-03-24 10:00:00-05:00,0.0,0.0,0.7887,0.3885,0.0,0.0,0.0,0.0,0.0,0.0,0.0248,0.062,0.062,0.0,0.0,0.0,0.3885,1.264,0.1568,0.2044,1.2392,1.202
2015-03-24 11:00:00-05:00,0.0,0.0,1.2721,0.7377,0.0,0.0,0.0,0.0,0.0,0.0,0.0423,0.1058,0.1058,0.0,0.0,0.0,0.7377,2.1579,0.1568,0.2044,2.1156,2.0521
2015-03-24 12:00:00-05:00,0.83,0.0557,2.5,0.7842,0.83,0.0,0.0,0.0,0.0,0.0681,0.0857,0.1729,0.1729,0.0,0.0,0.7619,0.7842,4.4285,0.1568,0.2044,3.4571,4.2
2015-03-24 13:00:00-05:00,0.7887,0.3253,2.5,0.8255,0.7887,0.0,0.0,0.0,0.0,0.0647,0.0858,0.175,0.175,0.0,0.0,1.486,0.8255,4.7004,0.1568,0.2044,3.5005,4.2
2015-03-24 14:00:00-05:00,0.8186,0.2616,2.5,0.7956,0.8186,0.0,0.0,0.0,0.0,0.0671,0.0858,0.1735,0.1735,0.0,0.0,2.2375,0.7956,4.6351,0.1568,0.2044,3.4691,4.2
2015-03-24 15:00:00-05:00,2.8,0.0,0.359,0.7944,2.8,0.0,0.0,0.0,0.0,0.2296,0.0803,0.0607,0.0607,0.0,0.0,4.8079,0.7944,4.0944,0.1568,0.2044,1.2141,4.0337
2015-03-24 16:00:00-05:00,2.3403,0.0,0.2456,0.5843,2.3403,0.0,0.0,0.0,0.0,0.1919,0.0643,0.0437,0.0437,0.0,0.0,6.9563,0.5843,3.2782,0.1568,0.2044,0.8736,3.2345
2015-03-24 17:00:00-05:00,0.0,0.0,1.6235,0.4035,0.0,0.0,0.0,0.0,0.0,0.0,0.0427,0.1067,0.1067,0.0,0.0,6.9563,0.4035,2.1763,0.1568,0.2044,2.1337,2.0697
2015-03-24 18:00:00-05:00,0.0,0.0,0.7104,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0232,0.0579,0.0579,0.0,0.0,6.9563,0.39,1.1815,0.1568,0.2044,1.1583,1.1235
2015-03-24 19:00:00-05:00,0.0,-0.0,0.0,0.2224,0.0,0.6518,0.0,0.0,0.6518,0.0,0.0047,0.0117,0.0117,0.0,0.0,6.9563,0.8742,0.2388,0.1568,0.2044,0.2341,0.2271
2015-03-24 20:00:00-05:00,0.0,0.0,0.0,0.0,0.0,2.086,1.233,0.0,2.086,0.0,0.0,0.0616,0.0,0.0616,0.0,5.7233,3.2573,0.0,0.1568,0.2044,1.2946,0.0
2015-03-24 21:00:00-05:00,0.0,0.0,0.0,0.0,0.0,2.086,2.8,0.0,2.086,0.0,0.0,0.14,0.0,0.14,0.0,2.9233,4.746,0.0,0.1568,0.2044,2.94,0.0
2015-03-24 22:00:00-05:00,0.0,0.0,0.0,0.0,0.0,2.086,2.1208,0.0,2.086,0.0,0.0,0.106,0.0,0.106,0.0,0.8025,4.1008,0.0,0.1568,0.2044,2.2269,0.0
2015-03-24 23:00:00-05:00,0.0,0.0,0.0,0.0,0.0,0.0919,0.8025,0.0,0.0919,0.0,0.0,0.0401,0.0,0.0401,0.0,0.0,0.8542,0.0,0.1568,0.2044,0.8426,0.0
2015-03-25 00:00:00-05:00,0.0,0.0,0.0,0.0,0.0,0.4614,0.0,0.0,0.4614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4614,0.0,0.1568,0.2044,0.0,0.0
2015-03-25 01:00:00-05:00,0.0,0.0,0.0,0.0,0.0,0.3779,0.0,0.0,0.3779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3779,0.0,0.1568,0.2044,0.0,0.0
2015-03-25 02:00:00-05:00,0.0,0.0,0.0,0.0,0.0,0.3797,0.0,0.0,0.3797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3797,0.0,0.1568,0.2044,0.0,0.0
2015-03-25 03:00:00-05:00,0.0,0.0,0.0,0.0,0.0,0.3774,0.0,0.0,0.3774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3774,0.0,0.1568,0.2044,0.0,0.0
2015-03-25 04:00:00-05:00,0.0,0.0,0.0,0.0,0.0,0.3772,0.0,0.0,0.3772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3772,0.0,0.1568,0.2044,0.0,0.0
2015-03-25 05:00:00-05:00,0.0,0.0,0.0,0.0,0.0,0.374,0.0,0.0,0.374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.374,0.0,0.1568,0.2044,0.0,0.0
2015-03-25 06:00:00-05:00,0.0,0.0,0.0,0.0,0.0,0.5091,0.0,0.0,0.5091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5091,0.0,0.1568,0.2044,0.0,0.0
2015-03-25 07:00:00-05:00,0.0,0.0,0.0,0.0,0.0,0.5503,0.0,0.0,0.5503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5503,0.0,0.1568,0.2044,0.0,0.0
2015-03-25 08:00:00-05:00,0.0,-0.0,0.0,0.2188,0.0,0.2241,0.0,0.0,0.2241,0.0,0.0046,0.0115,0.0115,0.0,0.0,0.0,0.4428,0.2349,0.1568,0.2044,0.2303,0.2234
2015-03-25 09:00:00-05:00,0.8721,0.0,0.0,0.3825,0.8721,0.0,0.0,0.0,0.0,0.0715,0.0255,0.0201,0.0201,0.0,0.0,0.8006,0.3825,1.3002,0.1568,0.2044,0.4026,1.2801
2015-03-25 10:00:00-05:00,0.2207,0.0,2.0379,0.3755,0.2207,0.0,0.0,0.0,0.0,0.0181,0.0552,0.127,0.127,0.0,0.0,1.0032,0.3755,2.8163,0.1568,0.2044,2.5404,2.6893
2015-03-25 11:00:00-05:00,0.6606,0.0,2.5,0.3858,0.6606,0.0,0.0,0.0,0.0,0.0542,0.074,0.1519,0.1519,0.0,0.0,1.6096,0.3858,3.7722,0.1568,0.2044,3.0377,3.6204
2015-03-25 12:00:00-05:00,0.9755,0.0516,2.5,0.6389,0.9755,0.0,0.0,0.0,0.0,0.08,0.0856,0.1652,0.1652,0.0,0.0,2.5051,0.6389,4.4168,0.1568,0.2044,3.3041,4.2
2015-03-25 13:00:00-05:00,0.9276,0.3207,2.5,0.6867,0.9276,0.0,0.0,0.0,0.0,0.0761,0.0856,0.1677,0.1677,0.0,0.0,3.3567,0.6867,4.6884,0.1568,0.2044,3.3544,4.2
2015-03-25 14:00:00-05:00,0.7463,0.2474,2.5,0.8678,0.7463,0.0,0.0,0.0,0.0,0.0612,0.0858,0.1773,0.1773,0.0,0.0,4.0418,0.8678,4.6247,0.1568,0.2044,3.5451,4.2
2015-03-25 15:00:00-05:00,0.6589,0.0,2.5,0.8243,0.6589,0.0,0.0,0.0,0.0,0.054,0.0832,0.175,0.175,0.0,0.0,4.6467,0.8243,4.2413,0.1568,0.2044,3.4992,4.0663
2015-03-25 16:00:00-05:00,1.6019,0.0,0.0,0.8795,1.6019,0.0,0.0,0.0,0.0,0.1314,0.0506,0.0463,0.0463,0.0,0.0,6.1173,0.8795,2.5783,0.1568,0.2044,0.9258,2.532
2015-03-25 17:00:00-05:00,0.9134,0.0,0.0,1.1645,0.9134,0.0,0.0,0.0,0.0,0.0749,0.0428,0.0613,0.0613,0.0,0.0,6.9557,1.1645,2.1819,0.1568,0.2044,1.2257,2.1206
2015-03-25 18:00:00-05:00,0.0,0.0,0.0,0.9807,0.0,1.3155,0.4415,0.0,1.3155,0.0,0.0206,0.0737,0.0516,0.0221,0.0,6.5143,2.7156,1.053,0.1568,0.2044,1.4959,1.0014
2015-03-25 19:00:00-05:00,0.0,-0.0,0.0,0.212,0.0,1.3155,0.551,0.0,1.3155,0.0,0.0045,0.0387,0.0112,0.0276,0.0,5.9632,2.0509,0.2276,0.1568,0.2044,0.8017,0.2165
2015-03-25 20:00:00-05:00,0.0,0.0,0.0,0.0,0.0,1.1271,2.2923,0.0,1.1271,0.0,0.0,0.1146,0.0,0.1146,0.0,3.6709,3.3048,0.0,0.1568,0.2044,2.4069,0.0
